title,year,topic,probability,custom_label
"Synthesis and antitumor activity of 1,3,4-oxadiazole substituted 2-(5-ylidene-2,4-dioxothiazolidin-3-yl)-acetamides",2023,51,0.0,Topic 51
"Synthesis of some novel 11b-substituted pyrimido[6,1-a]isoquinoline derivatives",2004,51,9.68820870349589e-06,Topic 51
"Structure and Conformational Mobility of OLED-Relevant 1,3,5-Triazine Derivatives",2023,37,0.0005712394113630787,Topic 37
Antigenotoxic prenylated flavonoids from stem bark of Erythrina latissima,2017,1,0.0003874974199659786,Topic 1
Synthesis and Antioxidant Activity of Polyhydroxylated trans-Restricted 2-Arylcinnamic Acids,2015,51,0.0,Topic 51
Chiral Aminoalcohols and Squaric Acid Amides as Ligands for Asymmetric Borane Reduction of Ketones: Insight to In Situ Formed Catalytic System by DOSY and Multinuclear NMR Experiments,2021,51,0.0,Topic 51
"Synthesis, DFT Study, and In Vitro Evaluation of Antioxidant Properties and Cytotoxic and Cytoprotective Effects of New Hydrazones on SH-SY5Y Neuroblastoma Cell Lines",2023,51,0.0,Topic 51
Experimental temperature evaluation during a robotized bone drilling process,2023,0,0.0048386018656240565,Topic 0
Genotypic diversity and antibiotic susceptibility of Acinetobacter baumannii isolates in a Bulgarian hospital,2006,3,1.2248116795799596e-05,Topic 3
GENE-SPECIFIC PCR AMPLIFICATION OF TECHNOLOGICALLY IMPORTANT LACTOCOCCAL GENES,2012,18,0.0,Topic 18
Tumor cell metabolic reprogramming and hypoxic immunosuppression: driving carcinogenesis to metastatic colonization,2024,-1,0.0,Outlier
LOCAL ANESTHETICS IN PATIENTS WITH CARDIOVASCULAR DISEASES.,2015,0,0.004609992168500415,Topic 0
Diagnostic model development for schizophrenia based on peripheral blood mononuclear cell subtype-specific expression of metabolic markers,2022,-1,0.0,Outlier
ECOLOGICAL ADAPTATIONS OF HETEROTROPHIC AND OLIGOTROPHIC BACTERIA IN ISKAR RESERVOIR,2009,20,6.836135582205344e-07,Topic 20
Kinetics of the biodegradation of phenol in wastewaters from the chemical industry by covalently immobilized Trichosporon cutaneum cells,2009,55,0.0,Topic 55
Development and validation of an RP-HPLC method for analysis of 2-(5-(4-chlorophenyl)-3-(ethoxycarbonyl)-2-methyl-1H-pyrrol-1-yl)propanoic acid and its impurities under different pH,2022,-1,0.0,Outlier
"New Variant of CTX-M-Type Extended-Spectrum β-Lactamases, CTX-M-71, with a Gly238Cys Substitution in a Klebsiella pneumoniae Isolate from Bulgaria",2009,3,0.0,Topic 3
Protein Dynamics in Complex DNA Lesions,2018,28,7.0046435088638284e-06,Topic 28
De novo CNV analysis implicates specific abnormalities of postsynaptic signalling complexes in the pathogenesis of schizophrenia,2012,56,0.0,Topic 56
"6-(Propan-2-yl)-3-methyl-morpholine-2,5-dione, a novel cyclodidepsipeptide with modulatory effect on rat thymocytes",2012,-1,0.0,Outlier
Uncertainty Estimation Related to Analysis of Volatile Aromatic Hydrocarbons by Static Headspace Gas Chromatography,2014,-1,0.0,Outlier
Metal-Peptide Complexes with Antimicrobial Potential for Cotton Fiber Protection,2023,37,0.0,Topic 37
Influence of terpenoids and acarbose on glycosyltransferases produced by strain Leuconostoc mesenteroides URE 13,2014,-1,0.0,Outlier
Aliquat 336 in Solvent Extraction Chemistry of Metallic ReO4- Anions,2024,-1,0.0,Outlier
BATS (MAMMALIA: CHIROPTERA) OF THE OSOGOVSKA PLANINA MOUNTAIN-RESULTS FROM A SURVEY CARRIED IN 2008,2009,7,0.00014546697813696614,Topic 7
"Functionalization of 2-Mercapto-5-methyl-1,3,4-thiadiazole: 2-(ω-Haloalkylthio) Thiadiazoles vs. Symmetrical Bis-Thiadiazoles",2024,37,0.005510574815302326,Topic 37
New Sustainable Solvent Extraction Pathways for Rare Earth Metals via Oximes Molecules,2023,-1,0.0,Outlier
A STUDY ON TRIBULUS TERRESTRIS L. ANATOMY AND ECOLOGICAL ADAPTATION,2011,-1,0.0,Outlier
Effect of grain storage and processing on chlorpyrifos-methyl and pirimiphos-methyl residues in post-harvest-treated wheat with regard to baby food safety requirements,2006,-1,0.0,Outlier
Modal karyotype of continuous cell line A2058 (human metastatic melanoma) and its evolution in culture,2001,7,0.0028171562468247017,Topic 7
"Determinants, consequences and potential solutions to poor adherence to anti-osteoporosis treatment: results of an expert group meeting organized by the European Society for Clinical and Economic Aspects of Osteoporosis, Osteoarthritis and Musculoskeletal Diseases (ESCEO) and the International Osteoporosis Foundation (IOF)",2019,60,0.0,Topic 60
Measuring the Equilibrium Spreading Pressure-A Tale of Three Amphiphiles,2024,-1,0.0,Outlier
Molecular epidemiology of rotavirus in central and Southeastern Europe,2007,-1,0.0,Outlier
STUDY OF THE AWARENESS AND READINESS FOR PROTECTION IN CASE OF FLOODS OF THE BULGARIAN CITIZENS FROM THE DANUBE REGION (PLEVEN MUNICIPALITY AND SVISHTOV MUNICIPALITY)- PART 1,2022,-1,0.0,Outlier
Evaluation of the Impact of Storage Conditions on the Biogenic Amines Profile in Opened Wine Bottles,2018,-1,0.0,Outlier
MENTORING IN THE FIELDS OF PHYSIOTHERAPY AND INTEGRATED CARE,2018,-1,0.0,Outlier
STUDY OF THE AWARENESS AND READINESS FOR PROTECTION IN CASE OF FLOODS OF THE BULGARIAN CITIZENS FROM THE DANUBE REGION (PLEVEN MUNICIPALITY AND SVISHTOV MUNICIPALITY)-PART 2.,2022,-1,0.0,Outlier
Porcine/Chicken or Human Nephropathy as the Result of Joint Mycotoxins Interaction,2013,-1,0.0,Outlier
Comparative X-ray study of galantamine and tacrine on the evacuatory function of rat gastrointestinal tract,2008,52,0.0,Topic 52
BIOSYNTHESIS OF AN EXOPOLYSACCHARIDE PRODUCED BY BREVIBACILLUS THERMORUBER 438,2011,58,0.0,Topic 58
Mitral valve replacement in a 3.9-kg infant with fungal endocarditis: A case report,2022,8,0.00285484132176958,Topic 8
CHARACTERIZATION OF BIOACTIVE PEPTIDES WITH CALCIUM-BINDING ACTIVITY RELEASED BY SPECIALLY DESIGNED CHEESE STARTER,2009,18,0.0,Topic 18
Prevalence of JC Polyomavirus Genomic Sequences From the Large T-Antigen and Non-Coding Control Regions Among Bulgarian Patients With Primary Brain Tumors,2011,-1,0.0,Outlier
CONTRIBUTION TO THE STUDY OF THE SPIDERS (ARANEAE) IN SLAVYANKA MOUNTAIN (SW BULGARIA),2009,7,0.00014370358976925553,Topic 7
Exploring the capacity of endophytic fungi isolated from medicinal plants for fermentation and phenolics biotransformation of rose oil distillation wastewater,2019,-1,0.0,Outlier
MICROBIOLOGICAL CHARACTERISATION OF HAEMOPHILUS INFLUENZAE STRAINS ISOLATED FROM PATIENTS WITH INVASIVE AND RESPIRATORY DISEASES,2010,2,0.007404797014915345,Topic 2
"Problematic clinical isolates of Pseudomonas aeruginosa from the university hospitals in Sofia, Bulgaria:: current status of antimicrobial resistance and prevailing resistance mechanisms",2007,3,0.0,Topic 3
CD133-2 (AC141) expression analysis in acute leukemia immunophenotyping in correlation to CD34 and P-glycoprotein,2008,24,0.0,Topic 24
"Ecological study on helminths of three species of Gobiidae from the Danube River, Bulgaria",2023,7,0.0,Topic 7
Characterization and genotyping of strains of Francisella tularensis isolated in Bulgaria,2009,10,0.0,Topic 10
Validated UHPLC-HRMS method for simultaneous quantification of flavonoid contents in the aerial parts of Chenopodium bonus-henricus L. (wild spinach),2021,1,0.0011757011990214178,Topic 1
Post-traumatic giant fistula between the aorta and the left renal vein: A case report,2008,8,6.085883819999824e-07,Topic 8
Biosensor to detect chromium in wastewater,2007,-1,0.0,Outlier
Role of GSTT1 deletion in DNA oxidative damage by exposure to polycyclic aromatic hydrocarbons in humans,2007,-1,0.0,Outlier
USE OF VALERIAN DRUG PREPARATIONS IN DENTAL PRACTICE,2009,0,0.00026935859214426345,Topic 0
UHPLC-HRMS-based profiling and simultaneous quantification of the hydrophilic phenolic compounds from the aerial parts of Hypericum aucheri Jaub. & Spach (Hypericaceae),2024,1,0.0,Topic 1
Etanercept-induced Wegener granulomatosis in a patient with rheumatoid arthritis,2013,4,0.006930379226929854,Topic 4
SYNTHETIC AND NATURAL PEPTIDES AS ANTITHROMBOTIC AGENTS - A VIEW ON THE CURRENT DEVELOPMENT,2009,18,0.0007575853370202644,Topic 18
PRESSISION-CUT SLICES AS A TOOL FOR STUDYING PHASE II DRUG METABOLISM IN RAT SMALL INTESTINE IN VITRO,2011,9,0.0031955415764369473,Topic 9
"Macrophages, TGF-β1 expression and iron deposition in development of NASH",2012,-1,0.0,Outlier
Plant-Produced Chimeric Hepatitis E Virus-like Particles as Carriers for Antigen Presentation,2024,31,1.3683179443530006e-15,Topic 31
"Abdominal Apoplexy: Sudden Death Due to Massive, Nontraumatic Intra-abdominal Hemorrhage",2023,-1,0.0,Outlier
Suppression of MYC by PI3K/AKT/mTOR pathway inhibition in combination with all-trans retinoic acid treatment for therapeutic gain in acute myeloid leukaemia,2022,24,0.0032105224216158502,Topic 24
Chaperonin TRiC promotes the assembly of polyQ expansion proteins into nontoxic oligomers,2006,26,0.0,Topic 26
Small-world EEG network analysis of functional connectivity in developmental dyslexia after visual training intervention,2020,47,3.5369352569843153e-37,Topic 47
Small GTPase RhoE/Rnd3 Is a Critical Regulator of Notch1 Signaling,2014,-1,0.0,Outlier
Genome-Wide Analysis of ROS Antioxidant Genes in Resurrection Species Suggest an Involvement of Distinct ROS Detoxification Systems during Desiccation,2019,-1,0.0,Outlier
A Central Role for Thiols in Plant Tolerance to Abiotic Stress,2013,23,0.0032929948598796354,Topic 23
"Freezing tolerant tobacco, transformed to accumulate osmoprotectants",2002,23,0.0,Topic 23
A Biostimulant Obtained from the Seaweed Ascophyllum nodosum Protects Arabidopsis thaliana from Severe Oxidative Stress,2020,23,0.003190602727421948,Topic 23
A Core Metabolome Response of Maize Leaves Subjected to Long-Duration Abiotic Stresses,2021,23,5.39389416488715e-07,Topic 23
Molecular priming as an approach to induce tolerance against abiotic and oxidative stresses in crop plants,2020,23,2.9270707159364063e-26,Topic 23
An Ascophyllum nodosum-Derived Biostimulant Protects Model and Crop Plants from Oxidative Stress,2021,23,0.003383471753364031,Topic 23
Copper dyshomeostasis in Wilson disease and Alzheimer's disease as shown by serum and urine copper indicators,2018,6,0.0028640391201353744,Topic 6
"Ceramides-Emerging Biomarkers of Lipotoxicity in Obesity, Diabetes, Cardiovascular Diseases, and Inflammation",2024,-1,0.0,Outlier
EFFECTS OF MLS-LASER ON NEUROPATHIC PAIN IN DIABETIC SENS?MOTOR NEUROPATHY,2023,0,1.631608215332153e-06,Topic 0
Abnormal Hippocampal Melatoninergic System: A Potential Link between Absence Epilepsy and Depression-Like Behavior in WAG/Rij Rats?,2018,-1,0.0,Outlier
Adaptive Immune Response to Model Antigens Is Impaired in Murine Leukocyte-Adhesion Deficiency-1 Revealing Elevated Activation Thresholds In Vivo,2012,16,7.882020251419087e-06,Topic 16
Change in Osmotic Pressure Influences the Absorption Spectrum of Hemoglobin inside Red Blood Cells,2024,41,0.0028777294503161657,Topic 41
ALTERATIONS IN ENZYME ACTIVITIES IN LEAVES AFTER EXPOSURE OF PLECTRANTHUS SP. PLANTS TO 900 MHZ ELECTROMAGNETIC FIELD,2009,-1,0.0,Outlier
Changes in Psychopathology and Mental Health Resilience,2021,-1,0.0,Outlier
A Novel Approach to Transmural Access to the Uterine Cavity in Cases of an Inaccessible Uterine Cavity: A Case Series,2018,22,0.0015660388730877565,Topic 22
The novel epiligament theory: differences in healing failure between the medial collateral and anterior cruciate ligaments,2022,-1,0.0,Outlier
STUDY OF THE AWARENESS AND READINESS TO ACT IN DISASTERS OF FOREIGN CITIZENS TEMPORARILY RESIDING IN THE CITY OF PLEVEN,2023,-1,0.0,Outlier
The Etiological Bacterial Spectrum of Neck Abscesses of Lymph Node Origin - Gram-Positive and Gram-Negative Bacteria,2023,0,0.004733609974497381,Topic 0
"Potential of hydroxybenzoic acids from Graptopetalum paraguayense for inhibiting of herpes simplex virus DNA polymerase - metabolome profiling, molecular docking and quantum-chemical analysis",2022,31,0.0015548053895750483,Topic 31
Unexpected long-term survival in an adult patient with metastatic prostate cancer,2021,64,0.0,Topic 64
Our Clinical Experience in the Treatment of Myasthenia Gravis Acute Exacerbations with a Novel Nanomembrane-Based Therapeutic Plasma Exchange Technology,2022,-1,0.0,Outlier
Assessment of morphological pharmacognostic characteristics of the content and label information of dried herbs marketed as food supplements in Bulgaria,2022,-1,0.0,Outlier
The Impact of Spatial Cognition on Cross-Modal Interaction between Emotional Semantics and Auditory Perception,2022,47,0.0,Topic 47
ANALYSIS OF SOME INDICATORS OF TUBERCULAR MORBIDITY IN VARNA REGION IN 2008,2009,32,7.085949865497839e-05,Topic 32
Pharmaceutical care and active treatment in patients with osteochondrosis,2021,40,5.427665832061775e-15,Topic 40
Minimal hepatic encephalopathy: Characteristics and comparison of the main diagnostic modalities,2024,-1,0.0,Outlier
LIFE EVENTS WITH STRESSFUL EFFECT ONPATIENTS WITH SCHIZOPHRENIA ACCORDINGTO THE SEX AND AGE,2012,36,4.22387328524202e-08,Topic 36
Is elimination of HCV in 2030 realistic in Central Europe,2021,42,1.1555623981226228e-08,Topic 42
OUTBREAK OF FIRE INJURIES IN PLEVEN REGION FOR THE LAST TEN YEARS - RETROSPECTIVE STUDY ON ARCHIVE JUDICIAL MATERIAL AND THE FIRE EVIDENCE DATABASE,2019,-1,0.0,Outlier
An Actual Natural Setting Improves Mood Better Than Its Virtual Counterpart: A Meta-Analysis of Experimental Data,2020,61,0.003543478974333207,Topic 61
Extracellular Matrix in Heart Disease: Focus on Circulating Collagen Type I and III Derived Peptides as Biomarkers of Myocardial Fibrosis and Their Potential in the Prognosis of Heart Failure: A Concise Review,2022,-1,0.0,Outlier
Nociceptin/orphanin FQ opioid receptor (NOP) selective ligand MCOPPB links anxiolytic and senolytic effects,2022,-1,0.0,Outlier
Prognostic value of serum cystatin C levels in cirrhotic patients with normal serum creatinine,2014,6,7.095699528717493e-08,Topic 6
External Quality Assessment for the Determination of Diphtheria Antitoxin in Human Serum,2010,-1,0.0,Outlier
Virtual Screening and Hit Selection of Natural Compounds as Acetylcholinesterase Inhibitors,2022,82,0.0,Topic 82
A galantamine-curcumin hybrid lacks the depressant side effect of acetylcholinesterase inhibitors,2024,82,0.0,Topic 82
Glycaemic control among Bulgarian children and adolescents with type 1 diabetes-an impact of the social status and the educational level of the parents,2018,-1,0.0,Outlier
Effect of Various Protocols of Pre-Emptive Pulpal Laser Analgesia on Enamel Surface Morphology Using Scanning Electron Microscopy: An Ex Vivo Study,2023,0,2.449092353452095e-19,Topic 0
Qualitative Phytochemical Fingerprint and Network Pharmacology Investigation of Achyranthes aspera Linn. Extracts,2020,1,0.0009241630555119721,Topic 1
PCR DETECTION AND 16S rDNA SEQUENCE ANALYSIS OF DIFFERENT ACIDITHIOBACILLUS FERROOXIDANS ISOLATES,2011,-1,0.0,Outlier
Metastatic acinic cell carcinoma of the parotid gland to the abdominal wall,2019,49,0.0,Topic 49
Efficacy of Hydrogen Purification and Cosmetic Acids in the Treatment of Acne Vulgaris: A Preliminary Report,2022,4,0.005521788228866722,Topic 4
Acne Keloidalis Nuchae in a Caucasian Non-Hispanic Woman With Metabolic Syndrome and Autoimmune Thyroiditis: A Case Report,2024,-1,0.0,Outlier
Microbiome and Probiotics in Acne Vulgaris-A Narrative Review,2022,4,0.005691627214198139,Topic 4
ACNE IN BULGARIA AND GREECE: COMPARISON STUDY OF PATIENT ADHERENCE,2019,-1,0.0,Outlier
The ADAMTS131239-1253 peptide is a dominant HLA-DR1-restricted CD4+ T-cell epitope,2017,16,5.233687130585185e-09,Topic 16
"Acromegaly: Clinical Care in Central and Eastern Europe, Israel, and Kazakhstan",2022,-1,0.0,Outlier
Economic and pharmaco-economic analysis of acromegaly treatment: a systematic review,2019,13,0.005508138052044916,Topic 13
Acromegaly at diagnosis in 3173 patients from the Liege Acromegaly Survey (LAS) Database,2017,-1,0.0,Outlier
Diagnostic Challenges in the Detection of Actinomycotic Osteomyelitis of the Mandible: A Case Report,2025,-1,0.0,Outlier
Will Casuarina glauca Stress Resilience Be Maintained in the Face of Climate Change?,2021,23,0.0015473423027114682,Topic 23
Scaling up strategies of the chronic respiratory disease programme of the European Innovation Partnership on Active and Healthy Ageing (Action Plan B3: Area 5),2016,11,0.00042365374129934305,Topic 11
ISOLATION AND CHARACTERISATION OF MICROBIAL STRAIN AZO29 CAPABLE OF AZO DYE DECOLOURIZATION,2009,55,0.0,Topic 55
Add-on Treatment with Curcumin Has Antidepressive Effects in Thai Patients with Major Depression: Results of a Randomized Double-Blind Placebo-Controlled Study,2018,44,0.0,Topic 44
THE CARE OF PERSONAL HEALTH AS A PART OF SUSTAINABLE HEALTHCARE DEVELOPMENT,2017,-1,0.0,Outlier
Identification of polyomavirus JC genome sequences in two HIV-associated pml cases in Bulgaria,2008,10,0.002960531600553837,Topic 10
Photodynamic Effect of some Phthalocyanines on Enveloped and Naked Viruses,2017,72,1.1523169779656406e-40,Topic 72
